Name: middle_section
105 376 1  0
105 377 1  0
105 378 1  0
105 379 1  0
105 380 1  0
105 381 1  0
105 382 1  0
105 383 1  0
105 384 1  0
105 385 1  0
105 386 1  0
105 387 1  0
105 388 1  0
105 389 1  0
105 390 1  0
105 391 1  0
105 392 1  0
105 393 1  0
105 394 1  0
105 395 1  0
105 396 1  0
105 397 1  0
105 398 1  0
105 399 1  0
105 400 1  0
105 401 1  0
105 402 1  0
105 403 1  0
105 404 1  0
105 405 1  0
105 406 1  0
105 407 1  0
105 408 1  0
105 409 1  0
105 410 1  0
105 411 1  0
105 412 1  0
105 413 1  0
105 414 1  0
105 415 1  0
105 416 1  0
105 417 1  0
105 418 1  0
105 419 1  0
105 420 1  0
105 421 1  0
105 422 1  0
105 423 1  0
105 424 1  0
105 425 1  0
105 426 1  0
105 427 1  0
105 428 1  0
105 429 1  0
105 430 1  0
105 431 1  0
105 432 1  0
105 433 1  0
105 434 1  0
105 435 1  0
105 436 1  0
105 437 1  0
105 438 1  0
105 439 1  0
105 440 1  0
105 441 1  0
105 442 1  0
105 443 1  0
105 444 1  0
105 445 1  0
105 446 1  0
105 447 1  0
105 448 1  0
105 449 1  0
105 450 1  0
105 451 1  0
105 452 1  0
105 453 1  0
105 454 1  0
105 455 1  0
105 456 1  0
105 457 1  0
105 458 1  0
105 459 1  0
105 460 1  0
105 461 1  0
105 462 1  0
105 463 1  0
105 464 1  0
105 465 1  0
105 466 1  0
105 467 1  0
105 468 1  0
105 469 1  0
105 470 1  0
105 471 1  0
105 472 1  0
105 473 1  0
105 474 1  0
105 475 1  0
105 476 1  0
105 477 1  0
105 478 1  0
105 479 1  0
105 480 1  0
105 481 1  0
105 482 1  0
105 483 1  0
105 484 1  0
105 485 1  0
105 486 1  0
105 487 1  0
105 488 1  0
105 489 1  0
105 490 1  0
105 491 1  0
105 492 1  0
105 493 1  0
105 494 1  0
105 495 1  0
105 496 1  0
105 497 1  0
105 498 1  0
105 499 1  0
105 500 1  0
105 501 1  0
105 502 1  0
105 503 1  0
105 504 1  0
105 505 1  0
105 506 1  0
105 507 1  0
105 508 1  0
105 509 1  0
105 510 1  0
105 511 1  0
